device,activeDuration,bestScore,bestScoreIndex,bestSubMeanCount,bestSubMeanRatio,consecutivePlayRatio,meanScore,playCount,sdScore,worstScore,firstPlayTime,lastPlayTime,individualOPEnd,individualCPEnd,playsInCP,is_churned,observationPeriodDays,churnPredictionDays
351509060060519,0.0,703,0.0,0.0,0.0,0.0,703.0,1,0.0,703,2015-09-16 08:10:39,2015-09-16 08:10:39,2015-09-21 08:10:39,2015-10-01 08:10:39,0,1,5,10
351509060061046,0.0,164,0.0,0.0,0.0,0.0,164.0,1,0.0,164,2015-02-09 14:23:23,2015-02-09 14:23:23,2015-02-14 14:23:23,2015-02-24 14:23:23,0,1,5,10
351509060064610,0.0,269,0.0,0.0,0.0,0.0,269.0,1,0.0,269,2015-11-30 03:58:38,2015-11-30 03:58:38,2015-12-05 03:58:38,2015-12-15 03:58:38,0,1,5,10
351509060082364,0.0,53,0.0,0.0,0.0,0.0,53.0,1,0.0,53,2015-10-03 04:00:08,2015-10-03 04:00:08,2015-10-08 04:00:08,2015-10-18 04:00:08,0,1,5,10
351509060095614,0.0,1098,0.0,0.0,0.0,0.0,1098.0,1,0.0,1098,2015-11-14 17:25:16,2015-11-14 17:25:16,2015-11-19 17:25:16,2015-11-29 17:25:16,0,1,5,10
351509060108029,0.08472222222222223,576,0.6666666666666666,98.8888888888889,1.0620525059665873,1.0,279.3333333333333,3,257.35837529276824,116,2015-05-06 12:58:04,2015-05-06 13:03:09,2015-05-11 12:58:04,2015-05-21 12:58:04,0,1,5,10
351509060119273,0.0,271,0.0,0.0,0.0,0.0,271.0,1,0.0,271,2015-06-05 08:35:42,2015-06-05 08:35:42,2015-06-10 08:35:42,2015-06-20 08:35:42,0,1,5,10
351509060179905,0.0,1448,0.0,0.0,0.0,0.0,1448.0,1,0.0,1448,2015-09-24 09:58:50,2015-09-24 09:58:50,2015-09-29 09:58:50,2015-10-09 09:58:50,0,1,5,10
351509060250730,0.03194444444444444,90,0.0,10.111111111111112,0.5083798882681565,1.0,59.666666666666664,3,44.97036060933171,8,2015-04-12 02:49:04,2015-04-12 02:50:59,2015-04-17 02:49:04,2015-04-27 02:49:04,0,1,5,10
351509060280620,24.07138888888889,2941,0.0,734.25,0.997283531409168,0.0,1472.5,2,2076.77261634489,4,2015-07-23 23:15:35,2015-07-24 23:19:52,2015-07-28 23:15:35,2015-08-07 23:15:35,0,1,5,10
351509060290553,0.0,64,0.0,0.0,0.0,0.0,64.0,1,0.0,64,2016-04-16 23:56:20,2016-04-16 23:56:20,2016-04-21 23:56:20,2016-05-01 23:56:20,0,1,5,10
351509060297913,111.2461111111111,1080,0.75,161.3125,1.484186313973548,0.6666666666666666,434.75,4,434.1776710057762,150,2015-03-04 01:46:35,2015-03-08 17:01:21,2015-03-09 01:46:35,2015-03-19 01:46:35,0,1,5,10
351509060330631,0.0,731,0.0,0.0,0.0,0.0,731.0,1,0.0,731,2015-06-20 12:04:41,2015-06-20 12:04:41,2015-06-25 12:04:41,2015-07-05 12:04:41,0,1,5,10
351509060336786,0.02,113,0.5,22.25,0.6496350364963503,1.0,68.5,2,62.932503525602726,24,2015-09-16 02:48:00,2015-09-16 02:49:12,2015-09-21 02:48:00,2015-10-01 02:48:00,0,1,5,10
351509060345084,0.0,23,0.0,0.0,0.0,0.0,23.0,1,0.0,23,2015-08-29 09:10:56,2015-08-29 09:10:56,2015-09-03 09:10:56,2015-09-13 09:10:56,0,1,5,10
351509060345100,0.0,47,0.0,0.0,0.0,0.0,47.0,1,0.0,47,2015-04-23 09:12:06,2015-04-23 09:12:06,2015-04-28 09:12:06,2015-05-08 09:12:06,0,1,5,10
351509060364879,0.0,536,0.0,0.0,0.0,0.0,536.0,1,0.0,536,2015-04-03 13:48:29,2015-04-03 13:48:29,2015-04-08 13:48:29,2015-04-18 13:48:29,0,1,5,10
351509060463812,11.3475,665,0.5,64.5,0.24067164179104478,1.0,536.0,2,182.43354954612926,407,2015-06-28 17:15:41,2015-06-29 04:36:32,2015-07-03 17:15:41,2015-07-13 17:15:41,2,0,5,10
351509060485666,0.06472222222222222,1340,0.0,210.75,1.6961770623742454,1.0,497.0,4,635.3177682598423,4,2015-04-19 05:29:58,2015-04-19 05:33:51,2015-04-24 05:29:58,2015-05-04 05:29:58,0,1,5,10
351509060543233,0.0,10,0.0,0.0,0.0,0.0,10.0,1,0.0,10,2015-04-27 09:39:59,2015-04-27 09:39:59,2015-05-02 09:39:59,2015-05-12 09:39:59,0,1,5,10
351509060581126,0.0,426,0.0,0.0,0.0,0.0,426.0,1,0.0,426,2015-02-24 08:47:00,2015-02-24 08:47:00,2015-03-01 08:47:00,2015-03-11 08:47:00,0,1,5,10
351509060588410,0.0,1723,0.0,0.0,0.0,0.0,1723.0,1,0.0,1723,2015-09-27 04:21:18,2015-09-27 04:21:18,2015-10-02 04:21:18,2015-10-12 04:21:18,0,1,5,10
351509060596355,0.3472222222222222,308,0.08695652173913043,9.716446124763705,2.6440329218106995,1.0,84.52173913043478,23,75.5391948624971,11,2016-04-25 16:16:26,2016-04-25 16:37:16,2016-04-30 16:16:26,2016-05-10 16:16:26,0,1,5,10
351509060597494,0.0,248,0.0,0.0,0.0,0.0,248.0,1,0.0,248,2016-03-04 10:07:37,2016-03-04 10:07:37,2016-03-09 10:07:37,2016-03-19 10:07:37,0,1,5,10
351509060599334,45.07861111111111,889,0.5,140.4375,1.7165775401069518,0.6666666666666666,327.25,4,397.6089997304722,30,2015-01-14 14:54:36,2015-01-16 11:59:19,2015-01-19 14:54:36,2015-01-29 14:54:36,4,0,5,10
351509060634636,15.255555555555556,1728,0.9411764705882353,71.42214532871971,2.363022323983972,1.0,513.8235294117648,17,608.0589234702215,2,2016-01-28 12:17:48,2016-01-29 03:33:08,2016-02-02 12:17:48,2016-02-12 12:17:48,1,0,5,10
351509060648297,62.798611111111114,138,0.3333333333333333,14.777777777777777,0.4733096085409252,0.5,93.66666666666667,3,42.61846235299126,53,2015-08-19 09:44:11,2015-08-22 00:32:06,2015-08-24 09:44:11,2015-09-03 09:44:11,0,1,5,10
351509060655631,0.0,134,0.0,0.0,0.0,0.0,134.0,1,0.0,134,2016-01-04 12:59:10,2016-01-04 12:59:10,2016-01-09 12:59:10,2016-01-19 12:59:10,0,1,5,10
351509060723371,0.0,464,0.0,0.0,0.0,0.0,464.0,1,0.0,464,2015-01-16 06:12:26,2015-01-16 06:12:26,2015-01-21 06:12:26,2015-01-31 06:12:26,0,1,5,10
351509060727042,0.0,137,0.0,0.0,0.0,0.0,137.0,1,0.0,137,2015-10-18 07:11:24,2015-10-18 07:11:24,2015-10-23 07:11:24,2015-11-02 07:11:24,0,1,5,10
351509060748543,0.008611111111111111,77,0.0,14.0,0.5714285714285714,1.0,49.0,2,39.59797974644666,21,2015-05-09 06:08:37,2015-05-09 06:09:08,2015-05-14 06:08:37,2015-05-24 06:08:37,0,1,5,10
351509060764599,0.0,299,0.0,0.0,0.0,0.0,299.0,1,0.0,299,2016-01-06 04:40:30,2016-01-06 04:40:30,2016-01-11 04:40:30,2016-01-21 04:40:30,0,1,5,10
351509060774622,76.64527777777778,4365,0.0,873.4444444444443,1.5019105846388994,0.5,1744.6666666666667,3,2269.7723086982387,387,2016-01-21 21:51:56,2016-01-25 02:30:39,2016-01-26 21:51:56,2016-02-05 21:51:56,0,1,5,10
351509060921736,0.0,170,0.0,0.0,0.0,0.0,170.0,1,0.0,170,2015-10-31 14:09:54,2015-10-31 14:09:54,2015-11-05 14:09:54,2015-11-15 14:09:54,0,1,5,10
351509060951915,0.0,232,0.0,0.0,0.0,0.0,232.0,1,0.0,232,2015-07-10 23:43:29,2015-07-10 23:43:29,2015-07-15 23:43:29,2015-07-25 23:43:29,0,1,5,10
351509060981599,0.0,2852,0.0,0.0,0.0,0.0,2852.0,1,0.0,2852,2016-01-31 10:53:25,2016-01-31 10:53:25,2016-02-05 10:53:25,2016-02-15 10:53:25,0,1,5,10
351509061003872,0.0,35,0.0,0.0,0.0,0.0,35.0,1,0.0,35,2015-06-02 10:23:13,2015-06-02 10:23:13,2015-06-07 10:23:13,2015-06-17 10:23:13,0,1,5,10
351509061013061,92.38944444444445,307,0.6,18.72,1.5626043405676127,0.8888888888888888,119.8,10,95.25381298871393,1,2015-10-11 03:08:09,2015-10-14 23:31:31,2015-10-16 03:08:09,2015-10-26 03:08:09,0,1,5,10
351509061031451,0.0,157,0.0,0.0,0.0,0.0,157.0,1,0.0,157,2015-07-17 09:34:34,2015-07-17 09:34:34,2015-07-22 09:34:34,2015-08-01 09:34:34,0,1,5,10
351509061059023,0.06222222222222222,375,0.8,46.92,1.6709401709401708,1.0,140.4,5,160.5608918759484,1,2015-05-10 08:45:59,2015-05-10 08:49:43,2015-05-15 08:45:59,2015-05-25 08:45:59,2,0,5,10
351509061108234,0.0,51,0.0,0.0,0.0,0.0,51.0,1,0.0,51,2016-01-16 12:23:44,2016-01-16 12:23:44,2016-01-21 12:23:44,2016-01-31 12:23:44,0,1,5,10
351509061150558,0.0,560,0.0,0.0,0.0,0.0,560.0,1,0.0,560,2015-07-29 09:11:17,2015-07-29 09:11:17,2015-08-03 09:11:17,2015-08-13 09:11:17,0,1,5,10
351509061151978,2.269722222222222,326,0.0,75.25,0.8575498575498576,1.0,175.5,2,212.83914113715082,25,2015-05-21 08:52:27,2015-05-21 11:08:38,2015-05-26 08:52:27,2015-06-05 08:52:27,0,1,5,10
351509061154139,0.0,79,0.0,0.0,0.0,0.0,79.0,1,0.0,79,2016-01-15 11:26:14,2016-01-15 11:26:14,2016-01-20 11:26:14,2016-01-30 11:26:14,0,1,5,10
351509061166620,3.6102777777777777,735,0.75,134.5625,2.735705209656925,1.0,196.75,4,359.3107986131227,0,2015-03-18 06:31:09,2015-03-18 10:07:46,2015-03-23 06:31:09,2015-04-02 06:31:09,0,1,5,10
351509061174194,0.0,109,0.0,0.0,0.0,0.0,109.0,1,0.0,109,2016-02-16 05:05:07,2016-02-16 05:05:07,2016-02-21 05:05:07,2016-03-02 05:05:07,0,1,5,10
351509061184326,0.0,561,0.0,0.0,0.0,0.0,561.0,1,0.0,561,2015-01-14 05:36:18,2015-01-14 05:36:18,2015-01-19 05:36:18,2015-01-29 05:36:18,0,1,5,10
351509061188970,49.291111111111114,366,0.1111111111111111,22.88888888888889,1.2875,0.875,160.0,9,101.58617031860193,22,2015-01-30 01:17:34,2015-02-01 02:35:02,2015-02-04 01:17:34,2015-02-14 01:17:34,0,1,5,10
351509061199449,0.0,366,0.0,0.0,0.0,0.0,366.0,1,0.0,366,2015-05-02 20:59:44,2015-05-02 20:59:44,2015-05-07 20:59:44,2015-05-17 20:59:44,0,1,5,10
351509061205683,0.051944444444444446,673,0.5,103.5,0.44420600858369097,1.0,466.0,2,292.74220741123065,259,2015-09-27 04:08:29,2015-09-27 04:11:36,2015-10-02 04:08:29,2015-10-12 04:08:29,0,1,5,10
351509061246851,2.609166666666667,1337,0.3333333333333333,171.0,0.6225728155339806,1.0,824.0,3,465.3590012022976,429,2015-07-21 11:17:43,2015-07-21 13:54:16,2015-07-26 11:17:43,2015-08-05 11:17:43,0,1,5,10
351509061283979,0.275,59,0.3333333333333333,5.0,0.3409090909090909,1.0,44.0,3,14.52583904633395,30,2015-12-15 12:14:16,2015-12-15 12:30:46,2015-12-20 12:14:16,2015-12-30 12:14:16,0,1,5,10
351509061285966,0.03222222222222222,300,0.5,33.25,0.284796573875803,1.0,233.5,2,94.04520189781083,167,2015-11-01 07:17:46,2015-11-01 07:19:42,2015-11-06 07:17:46,2015-11-16 07:17:46,0,1,5,10
351509061286204,0.2525,2190,0.8,314.28000000000003,2.5402521823472357,1.0,618.6,5,893.9168305832484,77,2016-04-03 00:51:32,2016-04-03 01:06:41,2016-04-08 00:51:32,2016-04-18 00:51:32,0,1,5,10
351509061308370,0.0,66,0.0,0.0,0.0,0.0,66.0,1,0.0,66,2016-02-10 08:10:08,2016-02-10 08:10:08,2016-02-15 08:10:08,2016-02-25 08:10:08,0,1,5,10
351510060054023,0.0,170,0.0,0.0,0.0,0.0,170.0,1,0.0,170,2015-02-23 00:01:31,2015-02-23 00:01:31,2015-02-28 00:01:31,2015-03-10 00:01:31,1,0,5,10
351510060086298,0.0,12,0.0,0.0,0.0,0.0,12.0,1,0.0,12,2016-02-16 20:52:57,2016-02-16 20:52:57,2016-02-21 20:52:57,2016-03-02 20:52:57,0,1,5,10
351510060097584,0.0,64,0.0,0.0,0.0,0.0,64.0,1,0.0,64,2015-04-04 12:04:44,2015-04-04 12:04:44,2015-04-09 12:04:44,2015-04-19 12:04:44,0,1,5,10
351510060246611,0.0,52,0.0,0.0,0.0,0.0,52.0,1,0.0,52,2015-08-31 08:18:09,2015-08-31 08:18:09,2015-09-05 08:18:09,2015-09-15 08:18:09,0,1,5,10
351510060255356,0.0,63,0.0,0.0,0.0,0.0,63.0,1,0.0,63,2015-09-27 10:38:48,2015-09-27 10:38:48,2015-10-02 10:38:48,2015-10-12 10:38:48,0,1,5,10
351510060255760,0.0,99,0.0,0.0,0.0,0.0,99.0,1,0.0,99,2015-04-27 13:11:20,2015-04-27 13:11:20,2015-05-02 13:11:20,2015-05-12 13:11:20,0,1,5,10
351510060257295,0.0,1388,0.0,0.0,0.0,0.0,1388.0,1,0.0,1388,2015-02-21 09:22:40,2015-02-21 09:22:40,2015-02-26 09:22:40,2015-03-08 09:22:40,0,1,5,10
351510060265595,0.0,1666,0.0,0.0,0.0,0.0,1666.0,1,0.0,1666,2015-01-15 02:23:41,2015-01-15 02:23:41,2015-01-20 02:23:41,2015-01-30 02:23:41,1,0,5,10
351510060267898,0.0,2580,0.0,0.0,0.0,0.0,2580.0,1,0.0,2580,2016-01-06 12:26:12,2016-01-06 12:26:12,2016-01-11 12:26:12,2016-01-21 12:26:12,0,1,5,10
351510060280552,45.26916666666666,1050,0.4,85.04,0.680537772087068,0.75,624.8,5,342.24435714851455,136,2015-02-16 10:22:52,2015-02-18 07:39:01,2015-02-21 10:22:52,2015-03-03 10:22:52,0,1,5,10
351510060327148,26.5875,97,0.2,11.959999999999999,1.60752688172043,0.75,37.2,5,45.3894260814124,1,2016-03-05 06:21:27,2016-03-06 08:56:42,2016-03-10 06:21:27,2016-03-20 06:21:27,0,1,5,10
351510060333153,0.09666666666666666,410,0.75,41.8125,4.430463576158941,1.0,75.5,8,136.91916280366726,3,2016-01-17 08:13:42,2016-01-17 08:19:30,2016-01-22 08:13:42,2016-02-01 08:13:42,0,1,5,10
351510060346486,0.0,739,0.0,0.0,0.0,0.0,739.0,1,0.0,739,2015-04-29 10:15:31,2015-04-29 10:15:31,2015-05-04 10:15:31,2015-05-14 10:15:31,0,1,5,10
351510060374710,0.0,288,0.0,0.0,0.0,0.0,288.0,1,0.0,288,2015-10-28 15:36:12,2015-10-28 15:36:12,2015-11-02 15:36:12,2015-11-12 15:36:12,0,1,5,10
351510060378570,0.0,639,0.0,0.0,0.0,0.0,639.0,1,0.0,639,2015-04-04 15:03:25,2015-04-04 15:03:25,2015-04-09 15:03:25,2015-04-19 15:03:25,0,1,5,10
351510060435693,0.0,143,0.0,0.0,0.0,0.0,143.0,1,0.0,143,2015-09-22 11:10:03,2015-09-22 11:10:03,2015-09-27 11:10:03,2015-10-07 11:10:03,0,1,5,10
351510060468553,19.66,34,0.5,3.5,0.7,1.0,20.0,4,14.142135623730951,2,2015-03-01 11:21:51,2015-03-02 07:01:27,2015-03-06 11:21:51,2015-03-16 11:21:51,0,1,5,10
351510060493759,0.0,22,0.0,0.0,0.0,0.0,22.0,1,0.0,22,2015-11-15 08:14:52,2015-11-15 08:14:52,2015-11-20 08:14:52,2015-11-30 08:14:52,0,1,5,10
351510060503276,0.0,351,0.0,0.0,0.0,0.0,351.0,1,0.0,351,2015-09-28 09:11:36,2015-09-28 09:11:36,2015-10-03 09:11:36,2015-10-13 09:11:36,0,1,5,10
351510060523399,33.35583333333334,149,0.4,19.84,1.991967871485944,0.75,49.8,5,58.7086024360996,3,2015-01-18 03:44:42,2015-01-19 13:06:03,2015-01-23 03:44:42,2015-02-02 03:44:42,0,1,5,10
351510060563072,67.2425,537,0.5384615384615384,28.402366863905325,2.200825309491059,0.9166666666666666,167.76923076923077,13,162.89882025670303,1,2015-02-03 11:35:53,2015-02-06 06:50:26,2015-02-08 11:35:53,2015-02-18 11:35:53,1,0,5,10
351510060584573,0.0,35,0.0,0.0,0.0,0.0,35.0,1,0.0,35,2016-02-03 12:41:50,2016-02-03 12:41:50,2016-02-08 12:41:50,2016-02-18 12:41:50,0,1,5,10
351510060586701,115.65138888888889,921,0.5,196.25,0.7426679280983917,0.0,528.5,2,555.0788232314399,136,2015-12-28 12:57:05,2016-01-02 08:36:10,2016-01-02 12:57:05,2016-01-12 12:57:05,0,1,5,10
351510060596635,0.0,385,0.0,0.0,0.0,0.0,385.0,1,0.0,385,2015-10-10 10:20:51,2015-10-10 10:20:51,2015-10-15 10:20:51,2015-10-25 10:20:51,0,1,5,10
351510060603456,0.0,175,0.0,0.0,0.0,0.0,175.0,1,0.0,175,2015-03-14 02:58:07,2015-03-14 02:58:07,2015-03-19 02:58:07,2015-03-29 02:58:07,0,1,5,10
351510060681049,48.007222222222225,1162,0.75,134.4375,0.8614337204645575,0.6666666666666666,624.25,4,438.3958447187503,179,2016-02-06 15:14:36,2016-02-08 15:15:02,2016-02-11 15:14:36,2016-02-21 15:14:36,0,1,5,10
351510060686816,0.33,431,0.0,69.0,0.4709897610921502,1.0,293.0,2,195.16147160748713,155,2015-07-02 02:16:35,2015-07-02 02:36:23,2015-07-07 02:16:35,2015-07-17 02:16:35,0,1,5,10
351510060752345,0.0,37,0.0,0.0,0.0,0.0,37.0,1,0.0,37,2015-03-23 07:55:34,2015-03-23 07:55:34,2015-03-28 07:55:34,2015-04-07 07:55:34,0,1,5,10
351510060803791,0.018055555555555554,145,0.0,29.666666666666668,1.5892857142857142,1.0,56.0,3,77.44029958619737,4,2015-12-03 13:36:38,2015-12-03 13:37:43,2015-12-08 13:36:38,2015-12-18 13:36:38,0,1,5,10
351510060818443,0.0,55,0.0,0.0,0.0,0.0,55.0,1,0.0,55,2015-08-09 04:39:20,2015-08-09 04:39:20,2015-08-14 04:39:20,2015-08-24 04:39:20,0,1,5,10
351510060902908,0.7802777777777777,86,0.75,9.875,0.8494623655913979,1.0,46.5,4,41.517064764584056,4,2015-01-31 11:52:33,2015-01-31 12:39:22,2015-02-05 11:52:33,2015-02-15 11:52:33,0,1,5,10
351510060903302,110.83916666666667,1181,0.0,247.5,0.7215743440233237,0.0,686.0,2,700.035713374682,191,2016-05-03 12:53:34,2016-05-08 03:43:55,2016-05-08 12:53:34,2016-05-18 12:53:34,0,1,5,10
351510060903864,0.0,574,0.0,0.0,0.0,0.0,574.0,1,0.0,574,2015-07-17 08:48:06,2015-07-17 08:48:06,2015-07-22 08:48:06,2015-08-01 08:48:06,0,1,5,10
351510060926071,0.44583333333333336,4318,0.75,593.1875,1.2197660969027118,1.0,1945.25,4,1615.1588931123774,836,2015-01-30 12:27:40,2015-01-30 12:54:25,2015-02-04 12:27:40,2015-02-14 12:27:40,0,1,5,10
351510060961946,0.0,17,0.0,0.0,0.0,0.0,17.0,1,0.0,17,2015-03-07 05:02:08,2015-03-07 05:02:08,2015-03-12 05:02:08,2015-03-22 05:02:08,0,1,5,10
351510061016583,0.0,12,0.0,0.0,0.0,0.0,12.0,1,0.0,12,2015-12-05 06:29:58,2015-12-05 06:29:58,2015-12-10 06:29:58,2015-12-20 06:29:58,0,1,5,10
351510061094366,0.020277777777777777,154,0.5,37.0,0.925,1.0,80.0,2,104.65180361560904,6,2015-03-19 11:13:08,2015-03-19 11:14:21,2015-03-24 11:13:08,2015-04-03 11:13:08,1,0,5,10
351510061105055,0.07083333333333333,397,0.6666666666666666,66.44444444444444,1.0084317032040473,1.0,197.66666666666666,3,172.76959609067023,91,2015-07-04 05:31:10,2015-07-04 05:35:25,2015-07-09 05:31:10,2015-07-19 05:31:10,0,1,5,10
351510061106491,0.0,735,0.0,0.0,0.0,0.0,735.0,1,0.0,735,2015-03-15 06:09:05,2015-03-15 06:09:05,2015-03-20 06:09:05,2015-03-30 06:09:05,0,1,5,10
351510061117969,0.0,50,0.0,0.0,0.0,0.0,50.0,1,0.0,50,2015-03-20 15:48:53,2015-03-20 15:48:53,2015-03-25 15:48:53,2015-04-04 15:48:53,0,1,5,10
351510061120385,94.98527777777778,132,0.5,12.1875,0.5855855855855856,0.6666666666666666,83.25,4,43.06100323959023,34,2015-02-13 10:24:49,2015-02-17 09:23:56,2015-02-18 10:24:49,2015-02-28 10:24:49,0,1,5,10
351510061139054,0.0,22,0.0,0.0,0.0,0.0,22.0,1,0.0,22,2015-10-21 13:36:26,2015-10-21 13:36:26,2015-10-26 13:36:26,2015-11-05 13:36:26,0,1,5,10
351510061147404,0.0,8,0.0,0.0,0.0,0.0,8.0,1,0.0,8,2015-01-22 06:46:44,2015-01-22 06:46:44,2015-01-27 06:46:44,2015-02-06 06:46:44,0,1,5,10
351510061159813,0.0,705,0.0,0.0,0.0,0.0,705.0,1,0.0,705,2015-02-10 06:04:13,2015-02-10 06:04:13,2015-02-15 06:04:13,2015-02-25 06:04:13,0,1,5,10
351510061162411,0.0,187,0.0,0.0,0.0,0.0,187.0,1,0.0,187,2016-01-29 23:46:37,2016-01-29 23:46:37,2016-02-03 23:46:37,2016-02-13 23:46:37,0,1,5,10
351510061187459,0.0,171,0.0,0.0,0.0,0.0,171.0,1,0.0,171,2015-01-24 01:38:41,2015-01-24 01:38:41,2015-01-29 01:38:41,2015-02-08 01:38:41,0,1,5,10
351510061205368,0.0,908,0.0,0.0,0.0,0.0,908.0,1,0.0,908,2016-05-04 13:06:58,2016-05-04 13:06:58,2016-05-09 13:06:58,2016-05-19 13:06:58,0,1,5,10
351510061259787,0.0,10,0.0,0.0,0.0,0.0,10.0,1,0.0,10,2015-06-14 04:34:07,2015-06-14 04:34:07,2015-06-19 04:34:07,2015-06-29 04:34:07,0,1,5,10
351510061260769,0.0,190,0.0,0.0,0.0,0.0,190.0,1,0.0,190,2015-11-27 06:46:36,2015-11-27 06:46:36,2015-12-02 06:46:36,2015-12-12 06:46:36,0,1,5,10
351510061278431,0.0,1039,0.0,0.0,0.0,0.0,1039.0,1,0.0,1039,2015-04-18 10:42:37,2015-04-18 10:42:37,2015-04-23 10:42:37,2015-05-03 10:42:37,0,1,5,10
351510061302868,0.0,50,0.0,0.0,0.0,0.0,50.0,1,0.0,50,2015-09-29 07:45:59,2015-09-29 07:45:59,2015-10-04 07:45:59,2015-10-14 07:45:59,0,1,5,10
351510061327444,33.69444444444444,757,0.75,101.625,1.159771754636234,0.6666666666666666,350.5,4,318.74598036681186,11,2016-04-30 01:44:17,2016-05-01 11:25:57,2016-05-05 01:44:17,2016-05-15 01:44:17,0,1,5,10
351510061370865,0.021111111111111112,229,0.0,32.0,0.3878787878787879,1.0,165.0,2,90.50966799187809,101,2015-10-14 12:50:53,2015-10-14 12:52:09,2015-10-19 12:50:53,2015-10-29 12:50:53,4,0,5,10
351510061419613,0.0,572,0.0,0.0,0.0,0.0,572.0,1,0.0,572,2015-01-15 09:31:22,2015-01-15 09:31:22,2015-01-20 09:31:22,2015-01-30 09:31:22,0,1,5,10
351510061437078,0.0,22,0.0,0.0,0.0,0.0,22.0,1,0.0,22,2015-01-15 00:01:50,2015-01-15 00:01:50,2015-01-20 00:01:50,2015-01-30 00:01:50,0,1,5,10
351510061464981,0.0,1980,0.0,0.0,0.0,0.0,1980.0,1,0.0,1980,2015-02-01 04:44:07,2015-02-01 04:44:07,2015-02-06 04:44:07,2015-02-16 04:44:07,0,1,5,10
351510061502129,69.96305555555556,2501,0.8571428571428571,257.2040816326531,2.5699429037520396,0.8333333333333334,700.5714285714286,7,907.3896364742945,6,2015-01-18 10:25:47,2015-01-21 08:23:34,2015-01-23 10:25:47,2015-02-02 10:25:47,0,1,5,10
351510061516673,0.1361111111111111,249,0.75,34.75,1.2636363636363637,1.0,110.0,4,109.89085494252923,17,2015-08-02 14:37:25,2015-08-02 14:45:35,2015-08-07 14:37:25,2015-08-17 14:37:25,0,1,5,10
351510061556349,0.0,93,0.0,0.0,0.0,0.0,93.0,1,0.0,93,2015-12-11 08:00:07,2015-12-11 08:00:07,2015-12-16 08:00:07,2015-12-26 08:00:07,0,1,5,10
351510061582436,0.009166666666666667,98,0.0,15.0,0.4411764705882353,1.0,68.0,2,42.42640687119285,38,2015-07-05 12:10:16,2015-07-05 12:10:49,2015-07-10 12:10:16,2015-07-20 12:10:16,0,1,5,10
351510061593250,0.0,77,0.0,0.0,0.0,0.0,77.0,1,0.0,77,2016-01-26 06:39:08,2016-01-26 06:39:08,2016-01-31 06:39:08,2016-02-10 06:39:08,0,1,5,10
351510061612407,31.648611111111112,1282,0.0,112.5,0.21286660359508042,0.0,1057.0,2,318.1980515339464,832,2016-05-15 15:19:49,2016-05-16 22:58:44,2016-05-20 15:19:49,2016-05-30 15:19:49,0,1,5,10
351510061615400,0.11277777777777778,489,0.0,73.16,2.969155844155844,1.0,123.2,5,207.29254689930366,0,2016-02-08 04:03:03,2016-02-08 04:09:49,2016-02-13 04:03:03,2016-02-23 04:03:03,0,1,5,10
351510061635457,0.0,1053,0.0,0.0,0.0,0.0,1053.0,1,0.0,1053,2015-10-17 11:38:19,2015-10-17 11:38:19,2015-10-22 11:38:19,2015-11-01 11:38:19,0,1,5,10
351510061639970,0.0,625,0.0,0.0,0.0,0.0,625.0,1,0.0,625,2015-11-09 04:51:34,2015-11-09 04:51:34,2015-11-14 04:51:34,2015-11-24 04:51:34,0,1,5,10
351510061647098,49.193333333333335,147,0.5,10.75,0.17131474103585656,0.0,125.5,2,30.405591591021544,104,2016-02-06 08:40:43,2016-02-08 09:52:19,2016-02-11 08:40:43,2016-02-21 08:40:43,0,1,5,10
351510061668649,0.0,228,0.0,0.0,0.0,0.0,228.0,1,0.0,228,2015-10-04 04:44:10,2015-10-04 04:44:10,2015-10-09 04:44:10,2015-10-19 04:44:10,0,1,5,10
351510061703735,0.0,912,0.0,0.0,0.0,0.0,912.0,1,0.0,912,2015-04-07 15:24:05,2015-04-07 15:24:05,2015-04-12 15:24:05,2015-04-22 15:24:05,0,1,5,10
351510061707017,3.6130555555555555,1259,0.5,183.25,0.4106442577030812,1.0,892.5,2,518.3092706097393,526,2015-09-27 06:33:05,2015-09-27 10:09:52,2015-10-02 06:33:05,2015-10-12 06:33:05,0,1,5,10
351510061729748,0.0575,100,0.75,6.9375,0.38408304498269896,1.0,72.25,4,30.510927004381013,29,2015-06-07 05:51:14,2015-06-07 05:54:41,2015-06-12 05:51:14,2015-06-22 05:51:14,0,1,5,10
351510061733625,0.0,203,0.0,0.0,0.0,0.0,203.0,1,0.0,203,2015-05-06 11:07:12,2015-05-06 11:07:12,2015-05-11 11:07:12,2015-05-21 11:07:12,0,1,5,10
351510061775873,3.733888888888889,1372,0.2,167.64000000000001,1.5702510303484454,1.0,533.8,5,508.67150500101735,0,2015-05-25 06:24:50,2015-05-25 10:08:52,2015-05-30 06:24:50,2015-06-09 06:24:50,0,1,5,10
351510061785377,0.0,102,0.0,0.0,0.0,0.0,102.0,1,0.0,102,2015-10-02 13:18:49,2015-10-02 13:18:49,2015-10-07 13:18:49,2015-10-17 13:18:49,0,1,5,10
351510061873447,0.0,49,0.0,0.0,0.0,0.0,49.0,1,0.0,49,2015-08-03 00:00:50,2015-08-03 00:00:50,2015-08-08 00:00:50,2015-08-18 00:00:50,0,1,5,10
351510061895374,0.0,33,0.0,0.0,0.0,0.0,33.0,1,0.0,33,2015-05-01 05:05:36,2015-05-01 05:05:36,2015-05-06 05:05:36,2015-05-16 05:05:36,0,1,5,10
